// key	ITEM_NAME_	ITEM_DESCRIPTION_
5150215	假期	就算是魔王争夺战，也该有个暑假！
5150216	假期	就算是魔王争夺战，也该有个暑假！
5150225	夏日庆典之夜	哇！烟花好漂亮啊！主人，再给我个棉花糖吧！
5150226	夏日庆典之夜	哇！烟花好漂亮啊！主人，再给我个棉花糖吧！
5150235	潜水！	1%的勇气和99%的汗水！今天我们就在海边一起狂欢吧！
5150236	潜水！	1%的勇气和99%的汗水！今天我们就在海边一起狂欢吧！
5150255	海岸女神	从未暴露在炎炎夏日之中的雪白肌肤。\微咸的海风轻抚过她束起的秀发。
5150256	海岸女神	从未暴露在炎炎夏日之中的雪白肌肤。\微咸的海风轻抚过她束起的秀发。
5150295	禁忌的果实	绝对不可以吃被遗忘乐园的树上掉下来的果子。
5150296	禁忌的果实	绝对不可以吃被遗忘乐园的树上掉下来的果子。
5150305	第七次离家出走	弗雷大概到死都不会知道我离家出走的真正原因。
5150306	第七次离家出走	弗雷大概到死都不会知道我离家出走的真正原因。
5150315	斗争之心	矛与盾在撞击中火光四溅。光明与黑暗交织。
5150316	斗争之心	矛与盾在撞击中火光四溅。光明与黑暗交织。
5150335	环	曾经做过模特儿的时尚设计师。为了追求美而来到岛上。她用天生的大胆和坦率将岛主玩弄在股掌间。
5150336	环	曾经做过模特儿的时尚设计师。为了追求美而来到岛上。她用天生的大胆和坦率将岛主玩弄在股掌间。
5150345	绫音	天才女忍者，寻找着同母异父「叛忍」的姐姐霞。她来此参加度假活动，是因为手头有需要进行「调查」的工作……
5150346	绫音	天才女忍者，寻找着同母异父「叛忍」的姐姐霞。她来此参加度假活动，是因为手头有需要进行「调查」的工作……
5150355	表演时刻！	今晚是恶魔的萨温派对！\欢迎来到史上最棒的魔术秀！
5150356	表演时刻！	今晚是恶魔的萨温派对！\欢迎来到史上最棒的魔术秀！
5150365	万圣节歌姬	梅芙和她的万圣节应援团的特别演唱会♬
5150366	万圣节歌姬	梅芙和她的万圣节应援团的特别演唱会♬
5150375	玫瑰花下	我们来交换一个秘密之吻吧。然后你就是我的了。
5150376	玫瑰花下	我们来交换一个秘密之吻吧。然后你就是我的了。
5150405	灵感	在新曲的创作上毫无进展。\这是创作者最大的瓶颈。
5150406	灵感	在新曲的创作上毫无进展。这是创作者严重的创作障碍。
5150415	星空舞台	感谢大家来到Planet Party演唱会！\一起狂欢到天亮吧！
5150416	星空舞台	谢谢你们来听我的Planet Party演唱会！我们要唱到天明！
5150445	来多点酒！	给我记好了！\这是令你醉倒之人的名字！
5150446	来多点酒！	给我记好了！\这是令你醉倒之人的名字！
5150455	贵公子的新年	在人界就做人类会做的事。\那么，你想再来一杯吗？
5150456	贵公子的新年	在人界就做人类会做的事。\那么，你想再来一杯吗？
5150465	深海之汇	由迷人绅士穿着的黄金大衣。\“我很荣幸能参加你的舞会。”
5150466	深海之汇	由迷人绅士穿着的黄金大衣。\“我很荣幸能参加你的舞会。”
5150485	天才美少年的时间	昨天我拯救了王国的公主。\明天我将为人类献上自己的心脏。
5150486	天才美少年的时间	昨天我拯救了王国的公主。\明天我将为人类献上自己的心脏。
5150495	宁静时刻	在残酷的魔王争夺战中稍稍休息一下。
5150496	宁静时刻	在残酷的魔王争夺战中稍稍休息一下。
5150515	蛋糕的美学	甜食单看不吃的话，将会变得毫无意义。\对香甜的蛋糕而言更是如此。
5150516	蛋糕的美学	甜食单看不吃的话，将会变得毫无意义。\对香甜的蛋糕而言更是如此。
5150585	甜蜜的友情巧克力	终于成功了，恶魔！\这样我们就可以成为朋友了对吧？
5150586	甜蜜的友情巧克力	终于成功了，恶魔！\这样我们就可以成为朋友了对吧？
5150605	终极挣扎	只要坠入其中，一切就都结束了……你这个陷入四角关系无法自拔的优柔寡断的单身汉。
5150606	终极挣扎	只要坠入其中，一切就都结束了……你这个陷入四角关系无法自拔的优柔寡断的单身汉。
5150615	迷途羔羊的祝福	你愿意拯救为了逃离恶梦而不断攀爬无尽阶梯的迷途羔羊吗？
5150616	迷途羔羊的祝福	你愿意拯救为了逃离恶梦而不断攀爬无尽阶梯的迷途羔羊吗？
5150625	深谷落穴	是谁跌进了这个深不见底的洞中……？！
5150626	深谷落穴	是谁跌进了这个深不见底的洞中……？！
5150635	沙滩陷阱的俘虏	是谁在这灼热的夏日里，掉进了沙滩上的陷阱中……？！
5150636	沙滩陷阱的俘虏	是谁在这灼热的夏日里，掉进了沙滩上的陷阱中……？！
5150645	新的开始	你任何时候都不能忽视训练。\如果你想成为一个不败的王者，那便应该谨记这一点。
5150646	新的开始	你任何时候都不能忽视训练。\如果你想成为一个不败的王者，那便应该谨记这一点。
5150705	头脑战	人眼不可见的恐怖武器。\比任何剑都要锋利。
5150706	头脑战	人眼不可见的恐怖武器。\比任何剑都要锋利。
5150715	你准备好了吗？	重金属之魂会摇滚整个世界！
5150716	你准备好了吗？	重金属之魂会摇滚整个世界！
5150795	神观之梦	可能是记忆中的《命定和谐》，也可能是《神观之梦》。
5150796	神观之梦	可能是记忆中的《命定和谐》，也可能是《神观之梦》。
5150805	好友三重奏	诺爱尔、诚和小椿的珍贵时光。
5150806	好友三重奏	诺爱尔、诚和小椿的珍贵时光。
5150825	王子抱	意外摔进驱魔师总部的蔚蓝少女与王子？！
5150826	王子抱	意外摔进驱魔师总部的蔚蓝少女与王子？！
5150835	双夜之主	吸血鬼世界《图阿尔》的女王，与魔界菜鸟助手的相遇。
5150836	双夜之主	吸血鬼世界《图阿尔》的女王，与魔界菜鸟助手的相遇。
5150845	因果报应	被夺走恋人而燃起复仇之火的九尾狐\和降服她的高僧。
5150846	因果报应	被夺走恋人而燃起复仇之火的九尾狐\和降服她的高僧。
5150875	天使般的微笑	琳的纯真微笑。不论谁看到如此甜美的微笑都会神魂颠倒的。
5150876	天使般的微笑	琳的纯真微笑。不论谁看到如此甜美的微笑都会神魂颠倒的。
5150895	夏娃之怒	没有比失去自己所有之物的恶魔，\更可怕的存在了。
5150896	夏娃之怒	没有比失去自己所有之物的恶魔，\更可怕的存在了。
5150905	周年纪念日！	今晚，嗨起来！\所有的恶魔和Child都一起来吧！
5150906	周年纪念日！	今晚，嗨起来！\所有的恶魔和Child都一起来吧！
5150925	格外小心	小心避开危险。也许太小心了……
5150926	格外小心	小心避开危险。也许太小心了……
5150935	你好，我的爱人	你可能不记得我了，但你的心却不然。\我们命中注定要在一起。
5150936	你好，我的爱人	你可能不记得我了，但你的心却不然。\我们命中注定要在一起。
5150945	祈祷少女	下辈子，我想当一只蝴蝶，\这样才能够自由地飞翔。
5150946	祈祷少女	下辈子，我想当一只蝴蝶，\这样才能够自由地飞翔。
5150955	格斗游戏宅	你的意思是……\那家伙就是顶点？！
5150956	格斗游戏宅	你的意思是……\那家伙就是顶点？！
5150965	百年佳约	如果我们在一起的话，你就会得到幸福。\你愿意把未来交到我的手中吗？
5150966	百年佳约	如果我们在一起的话，你就会得到幸福。\你愿意把未来交到我的手中吗？
5150975	纯粹的恶意	怀有众多恶意的纯白少女，内心究竟存着何种心思呢？
5150976	纯粹的恶意	怀有众多恶意的纯白少女，内心究竟存着何种心思呢？
5150995	我在这里	就算我消失了，也不是真的不存在了。莫娜姐姐，我们会永远在一起的。
5150996	我在这里	就算我消失了，也不是真的不存在了。莫娜姐姐，我们会永远在一起的。
5151001	银河的休息处	灵魂强化素材。\增加灵魂强化经验值。
5151005	日落海滩	喂，慢慢来吧。♥
5151006	日落海滩	喂，慢慢来吧。♥
5151015	打扰了？	进更衣室之前，要先确认里面有没有人。
5151016	打扰了？	进更衣室之前，要先确认里面有没有人。
5151025	爱的开始	他们擦肩而过的日子落下了帷幕，\一段新的爱情故事展开了。
5151026	爱的开始	他们擦肩而过的日子落下了帷幕，\一段新的爱情故事展开了。
5151035	夏日假期	夏天代表着海滩！\而海滩就是要游泳！
5151036	夏日假期	夏天代表着海滩！\而海滩就是要游泳！
5151055	心跳扑克牌	测试命运的唯一机会！\哪张是大王呢？！
5151056	心跳扑克牌	测试命运的唯一机会！\哪张是大王呢？！
5151085	夏日飨宴	欢迎光临。\让我们开始享用盛宴吧。
5151086	夏日飨宴	欢迎光临。\让我们开始享用盛宴吧。
5151095	家中的夏日约会	夏日的高温太可怕了。\我们何不待在家里呢？
5151096	家中的夏日约会	夏日的高温太可怕了。\我们何不待在家里呢？
5151105	穿上泳衣	她的泳衣是怎么了？\希特莉教她怎么好好穿了吗？
5151106	穿上泳衣	她的泳衣是怎么了？\希特莉教她怎么好好穿了吗？
5151115	华丽的夏日	巴托里享受夏日的奢华方法
5151116	华丽的夏日	巴托里享受夏日的奢华方法
5151125	前往闪耀浪涛	这个夏天，我要冲浪。
5151126	前往闪耀浪涛	这个夏天，我要冲浪。
5151135	第二次死亡	说谎者的报应是火与硫磺之池。
5151136	第二次死亡	说谎者的报应是火与硫磺之池。
5151145	我们一起去海滩玩吧	精致优雅的墨提斯能下水玩吗？\要是她被海浪冲走了该怎么办？
5151146	我们一起去海滩玩吧	精致优雅的墨提斯能下水玩吗？\要是她被海浪冲走了该怎么办？
5151155	鲁萨尔卡得不到回报的爱情	鲁萨尔卡在水中永不犹豫。
5151156	鲁萨尔卡得不到回报的爱情	鲁萨尔卡在水中永不犹豫。
5151165	满月露娜	月光照在你身上，\我会永远陪在你身边。
5151166	满月露娜	月光照在你身上，\我会永远陪在你身边。
5151175	欢迎	陌生人在我家欢迎我。\这是什么感觉？开心还是既视感？
5151176	欢迎	陌生人在我家欢迎我。\这是什么感觉？开心还是既视感？
5151185	长候之终	没关系的，哭吧。 恶魔先生，我只需要你而已。
5151186	长候之终	没关系的，哭吧。 恶魔先生，我只需要你而已。
5151215	失去的一切	无理性的缇坦妮雅和决心不再失去任何事物的密特拉间的选择
5151216	失去的一切	无理性的缇坦妮雅和决心不再失去任何事物的密特拉间的选择
5151235	温暖的休息时间	我稍微放松一下。你也和我一起放松吧？
5151236	温暖的休息时间	我稍微放松一下。你也和我一起放松吧？
5151245	求求你醒來吧	如果我说这是我能想出将他从地狱中救出的最好方法，你会相信我吗？
5151246	求求你醒來吧	如果我说这是我能想出将他从地狱中救出的最好方法，你会相信我吗？
5151255	甜美的作曲家	不甘落后于维纳斯♥，\她化身甜美恶魔般性感的作曲家！
5151256	甜美的作曲家	不甘落后于维纳斯♥，\她化身甜美恶魔般性感的作曲家！
5151265	试衣	下一场演唱会我该穿哪件服装呢？\不管哪件都可爱地让我无法下定决心！
5151266	试衣	下一场演唱会我该穿哪件服装呢？\不管哪件都可爱地让我无法下定决心！
5151275	我们独自的世界	我可以跟你说任何我记得的事。
5151276	我们独自的世界	我可以跟你说任何我记得的事。
5151285	米丽安的回忆	在这个你所守护的世界中。\我不想与你分开，但我永远都会想着你。
5151286	米丽安的回忆	在这个你所守护的世界中。\我不想与你分开，但我永远都会想着你。
5151295	在姐姐怀里	现在我知道什么是爱了，希特莉。\你就在我的心中。
5151296	在姐姐怀里	现在我知道什么是爱了，希特莉。\你就在我的心中。
5151305	报答之吻	在战斗的开始与尾声，\你总是会呼唤我的名字。
5151306	报答之吻	在战斗的开始与尾声，\你总是会呼唤我的名字。
5151325	真心的歌声	我会穿上这套大师设计的服装……
5151326	真心的歌声	我会穿上这套大师设计的服装……
5151335	正义的基准	狗狗永远是正确的。\为了正义！
5151336	正义的基准	狗狗永远是正确的。\为了正义！
5151345	意外的情人节	我倾注所有心血做了那个巧克力，但我过于紧张，不小心把它丢了！
5151346	意外的情人节	我倾注所有心血做了那个巧克力，但我过于紧张，不小心把它丢了！
5151355	提瓦兹的礼物	甜甜的巧克力……我做了一些……想吃一点吗？
5151356	提瓦兹的礼物	甜甜的巧克力……我做了一些……想吃一点吗？
5151365	朱诺的礼物	这可不是普通的礼物。喜欢吗？
5151366	朱诺的礼物	这可不是普通的礼物。喜欢吗？
5151375	里欧的礼物	我……我不知道该怎么说……\我……我喜欢你！请收下这个！
5151376	里欧的礼物	我……我不知道该怎么说……\我……我喜欢你！请收下这个！
5151385	安息吧	巴贝尔，\这场仪式只献与你。
5151386	安息吧	巴贝尔，\这场仪式只献与你。
5151405	捣蛋鬼莫娜	等等！主人，你不用动。\你的莫娜会帮你处理的。♡
5151406	捣蛋鬼莫娜	等等！主人，你不用动。\你的莫娜会帮你处理的。♡
5151445	花之乐园	你是我的花、我的伴侣。\让我们在只有我们所知的乐园中生活吧。
5151446	花之乐园	你是我的花、我的伴侣。\让我们在只有我们所知的乐园中生活吧。
5151455	平静的绵羊牧场	天宫知惠和壶仓津美纪一起与可爱绵羊嬉戏。
5151456	平静的绵羊牧场	天宫知惠和壶仓津美纪一起与可爱绵羊嬉戏。
5151505	异能人的晒痕	让我帮你抹油。\啊！喂，不要乱动！
5151506	异能人的晒痕	让我帮你抹油。\啊！喂，不要乱动！
5151515	复活的塞特	我获主的大能而复活。
5151516	复活的塞特	我获主的大能而复活。
5151525	只要跟着朋友，我愿意前往任何地方	又是水母快贼团成员梅伊快乐的一天！\“海豚先生，冲吧！出发！”
5151526	只要跟着朋友，我愿意前往任何地方	又是水母快贼团成员梅伊快乐的一天！\“海豚先生，冲吧！出发！”
5151535	超活力斗士	婕克‧欧手里拿好了面具，准备开战了。\“不给糖就捣蛋！开玩笑的……吗？”
5151536	超活力斗士	婕克‧欧手里拿好了面具，准备开战了。\“不给糖就捣蛋！开玩笑的……吗？”
5151545	跟随都桂花的不速之客	邪恶的存在已附在身上了
5151546	跟随都桂花的不速之客	邪恶的存在已附在身上了
5151555	享受夏天的方法	丽莎的冲浪板切开海浪。
5151556	享受夏天的方法	丽莎的冲浪板切开海浪。
5151585	致命甜点	这份甜点会让你着迷到无视身旁好友的死活。\就是这么好吃！
5151586	致命甜点	这份甜点会让你着迷到无视身旁好友的死活。\就是这么好吃！
5151595	我们一起度过的冬天	让我们顺从内心，\立刻牵起彼此的手吧。
5151596	我们一起度过的冬天	让我们顺从内心，\立刻牵起彼此的手吧。
5151605	平和的Café de Petit	您是客人吗？\嗯……我们现在关店休息喔。
5151606	平和的Café de Petit	您是客人吗？\嗯……我们现在关店休息喔。
5151625	普洛瑟罗的万圣节服装	喂！别胡思乱想。这只是万圣节的装扮而已！
5151626	普洛瑟罗的万圣节服装	喂！别胡思乱想。这只是万圣节的装扮而已！
5151655	炼狱与地狱之间	这是由被抛弃人偶尸体所堆成的乱葬岗。
5151656	炼狱与地狱之间	这是由被抛弃人偶尸体所堆成的乱葬岗。
5151665	小魅魔的点心时间	妲比发现了鸡冠头的紧急存粮！\妲比要把它们吃光！
5151666	小魅魔的点心时间	妲比发现了鸡冠头的紧急存粮！\妲比要把它们吃光！
5151675	无尽的战斗	在黑暗战场上互相冲突的内心
5151676	无尽的战斗	在黑暗战场上互相冲突的内心
5151685	善恶交锋	只有一位胜者能坐在王座上。
5151686	善恶交锋	只有一位胜者能坐在王座上。
5151695	太阳之影	在照亮女王的太阳背面……
5151696	太阳之影	在照亮女王的太阳背面……
5151705	你有集点卡吗？	为了养育可爱的助手们，\今天也努力打工吧。
5151706	你有集点卡吗？	为了养育可爱的助手们，\今天也努力打工吧。
5151715	两人的誓言	两人之间的记忆，两人之间的约定。\直到永远的灵魂羁绊。
5151716	两人的誓言	两人之间的记忆，两人之间的约定。\直到永远的灵魂羁绊。
5151725	女王的记忆	模糊且消失中的少女时期记忆。
5151726	女王的记忆	模糊且消失中的少女时期记忆。
5151735	礼物已经到了。	我会成为你专属的妖精，暂时的而已。
5151736	礼物已经到了。	我会成为你专属的妖精，暂时的而已。
5151745	如炎般光辉	在向我伸出手的同时，她的眼中闪着光辉的火焰。
5151746	如炎般光辉	在向我伸出手的同时，她的眼中闪着光辉的火焰。
5151755	女神显现	我降临之处就是圣所。
5151756	女神显现	我降临之处就是圣所。
5151765	亡命之徒	逃跑没用的。她已经看到你了。
5151766	亡命之徒	逃跑没用的。她已经看到你了。
5151775	放松	我的雪橇手失踪了。\我不能带着这种糟糕的心情去找圣诞盒！
5151776	放松	我的雪橇手失踪了。\我不能带着这种糟糕的心情去找圣诞盒！
5151785	血腥茶会	是时候切美味蛋糕喽！\坐好哦。
5151786	血腥茶会	是时候切美味蛋糕喽！\坐好哦。
5151795	虎猎狐	玉藻前的牙\比任何猛兽都锋利！
5151796	虎猎狐	玉藻前的牙\比任何猛兽都锋利！
5151815	魔王后裔	我一直在找寻的人……\真的就是你吗？
5151816	魔王后裔	我一直在找寻的人……\真的就是你吗？
5151825	丽莎的撞球技术	请让一下，我看不到。\这需要精确计算。
5151826	丽莎的撞球技术	请让一下，我看不到。\这需要精确计算。
5151835	社长，打得好！	讨好打高尔夫的权贵以获得契约。\莫娜的技巧令鸡冠头球童大开眼界！
5151836	社长，打得好！	讨好打高尔夫的权贵以获得契约。\莫娜的技巧令鸡冠头球童大开眼界！
5151845	献给你的绚烂微笑	当鲁萨尔卡在沙滩上漫步时，\她的微笑比晴空的太阳还闪耀。
5151846	献给你的绚烂微笑	当鲁萨尔卡在沙滩上漫步时，\她的微笑比晴空的太阳还闪耀。
5151855	最后一步	娜塔莉丝举起自己的棍子，\准确地朝着西瓜挥去。
5151856	最后一步	娜塔莉丝举起自己的棍子，\准确地朝着西瓜挥去。
5151865	夏日海滩的吸血鬼女王	当她在海滩展开笑颜，\就连被称为吸血鬼女王的她，也像清纯的女孩一样。
5151866	夏日海滩的吸血鬼女王	当她在海滩展开笑颜，\就连被称为吸血鬼女王的她，也像清纯的女孩一样。
5151875	希特莉的诱惑	嘻嘻，恶魔先生，这里啦。\你能帮我涂防晒霜吗？
5151876	希特莉的诱惑	嘻嘻，恶魔先生，这里啦。\你能帮我涂防晒霜吗？
5151895	最美打扮	走红毯用的雪白礼服。\完美搭配丽莎的银发。
5151896	最美打扮	走红毯用的雪白礼服。\完美搭配丽莎的银发。
5151905	我们来跳支舞吧？	我的小主人，\你还挺会跳舞的。♡
5151906	我们来跳支舞吧？	我的小主人，\你还挺会跳舞的。♡
5151915	妲比的特别派对时间	有好多好吃的派对食物！\我们跟所有人一起分享吧！
5151916	妲比的特别派对时间	有好多好吃的派对食物！\我们跟所有人一起分享吧！
5151925	多事的跨年晚会	派对正热闹进行，\夏娃无人可挡。
5151926	多事的跨年晚会	派对正热闹进行，\夏娃无人可挡。
5151955	与你的夏日	来吧，和我们一起玩吧。
5151956	与你的夏日	来吧，和我们一起玩吧。
60000005	工匠大师的印章	颁发给精通所有锻造领域之人的特别印章。
60000007	秋天的橡果	动物需要这些橡果来渡过冬天。 所以不要太贪心。
60000008	秋之松果	隐藏在秋叶之下的松果。是秋天完美的室内装饰品。
60000012	命运的D	一封暗示命运起始的恶魔信件。\可能有着神秘的魔力。
60000013	命运的E	一封预知命运的恶魔信件。\低声读出内容，即可看到自己未来的命运。
60000014	命运的S	因面对自己命运而死的恶魔所留下的信息。\这可能是凶手名字的第一个字。
60000015	命运的T	在魔界远古遗迹中找到的恶魔信件。\它一定被诅咒了。
60000016	命运的I	为探询命运之人带来好运的恶魔信件。\上面有着神秘的能量。
60000017	命运的N	一封受诅咒并被遗弃的恶魔信件。\愿荣光尽归克服其诅咒之人。
60000018	命运的Y	一封标示全新命运起点的恶魔信件。\愿永不放弃之人终将获胜。
60000020	庆祝金币	象征了过去四年来所有人回忆的纪念币。\闪耀着金光。
60000021	庆祝金币	象征了过去四年来所有人回忆的纪念币。\闪耀着金光。
60000022	椰子	直接从阿摩司岛运送来的香甜椰子。
60000023	条纹救生圈	一个以纯粹热诚和\不懈制成的救生圈。
60000035	撕碎的抽奖券	收集碎片来试试运气吧！
60000039	抽奖券A	一张印有阿克拉西亚图画的票券。可作为抽奖券使用。\如果运气够好，还能收到来自“治愈之光”的阿克拉西亚神像。
60000040	抽奖券B	一张表现出某人内心的票券。可作为抽奖券使用。\如果运气够好，还能收到你最爱角色的桌垫。
60000041	抽奖券C	一张表现出某人内心的票券。可作为抽奖券使用。\如果运气够好，还能收到你最爱角色的挂轴。
60000042	抽奖券D	一张表现出某人内心的票券。可作为抽奖券使用。\如果运气够好，还能收到一组充满诚意的周边组合。
6001011	宝箱(小)	一个小型宝箱，装了些许的金币。
6001021	沉重宝箱(小)	一个小型宝箱，装满了大量金币。
6001031	宝箱(中)	一个装有金币的宝箱。
6001041	沉重宝箱(中)	一个宝箱，装满了大量金币。
6001051	宝箱(大)	一个装有金币的大型宝箱。
6001061	沉重宝箱(大)	一个大型宝箱，装满了大量金币。
6001071	豪华宝箱	一个豪华的宝箱，装有各种金银财宝。
6001072	超豪华宝箱	一个超豪华的宝箱，装有各种金银财宝。
6001191	小型宝箱	一个小型宝箱，装满了金币。\（能以10000金币的价格出售）
6001201	普通宝箱	一个普通的宝箱，装满了金币。\（能以30000金币的价格出售）
6001211	大型宝箱	一个大型宝箱，装满了金币。
6001221	金币(小)	用真正的黃金做成的一枚金币。
6001231	金币(中)	用真正的黃金做成的硬币。
6001241	金币(大)	用真正的黃金做成的一大堆金币。
7000001	+1武器研磨剂	强化5★武器+1。
7000002	+2武器研磨剂	强化5★武器+2。
7000003	+3武器研磨剂	强化5★武器+3。
7000004	+4武器研磨剂	强化5★武器+4。
7000005	+5武器研磨剂	强化5★武器+5。
7000006	+6武器研磨剂	强化5★武器+6。
7000007	+7武器研磨剂	强化5★武器+7。
7000008	+8武器研磨剂	强化5★武器+8。
7000009	+9武器研磨剂	强化5★武器+9。
7000010	+10武器研磨剂	强化5★武器+10。
7000011	+11武器研磨剂	强化5★武器+11。
7000012	+12武器研磨剂	强化5★武器+12。
7000013	+13武器研磨剂	强化5★武器+13。
7000014	+14武器研磨剂	强化5★武器+14。
7000015	+15武器研磨剂	强化5★武器+15。
7001001	+1防具研磨剂	强化5★防具+1。
7001002	+2防具研磨剂	强化5★防具+2。
7001003	+3防具研磨剂	强化5★防具+3。
7001004	+4防具研磨剂	强化5★防具+4。
7001005	+5防具研磨剂	强化5★防具+5。
7001006	+6防具研磨剂	强化5★防具+6。
7001007	+7防具研磨剂	强化5★防具+7。
7001008	+8防具研磨剂	强化5★防具+8。
7001009	+9防具研磨剂	强化5★防具+9。
7001010	+10防具研磨剂	强化5★防具+10。
7001011	+11防具研磨剂	强化5★防具+11。
7001012	+12防具研磨剂	强化5★防具+12。
7001013	+13防具研磨剂	强化5★防具+13。
7001014	+14防具研磨剂	强化5★防具+14。
7001015	+15防具研磨剂	强化5★防具+15。
7002001	+1饰品研磨剂	强化5★饰品+1。
7002002	+2饰品研磨剂	强化5★饰品+2。
7002003	+3饰品研磨剂	强化5★饰品+3。
7002004	+4饰品研磨剂	强化5★饰品+4。
7002005	+5饰品研磨剂	强化5★饰品+5。
7002006	+6饰品研磨剂	强化5★饰品+6。
7002007	+7饰品研磨剂	强化5★饰品+7。
7002008	+8饰品研磨剂	强化5★饰品+8。
7002009	+9饰品研磨剂	强化5★饰品+9。
7002010	+10饰品研磨剂	强化5★饰品+10。
7002011	+11饰品研磨剂	强化5★饰品+11。
7002012	+12饰品研磨剂	强化5★饰品+12。
7002013	+13饰品研磨剂	强化5★饰品+13。
7002014	+14饰品研磨剂	强化5★饰品+14。
7002015	+15饰品研磨剂	强化5★饰品+15。
7100001	＋1武器研磨剂	强化5★武器＋1。
7100002	＋2武器研磨剂	强化5★武器＋2。
7100003	＋3武器研磨剂	强化5★武器＋3。
7100004	＋4武器研磨剂	强化5★武器＋4。
7100005	＋5武器研磨剂	强化5★武器＋5。
7100006	＋6武器研磨剂	强化5★武器＋6。
7100007	＋7武器研磨剂	强化5★武器＋7。
7100008	＋8武器研磨剂	强化5★武器＋8。
7100009	＋9武器研磨剂	强化5★武器＋9。
7100010	＋10武器研磨剂	强化5★武器＋10。
7100011	＋11武器研磨剂	强化5★武器＋11。
7100012	＋12武器研磨剂	强化5★武器＋12。
7100013	＋13武器研磨剂	强化5★武器＋13。
7100014	＋14武器研磨剂	强化5★武器＋14。
7100015	＋15武器研磨剂	强化5★武器＋15。
7101001	＋1防具研磨剂	强化5★防具＋1。
7101002	＋2防具研磨剂	强化5★防具＋2。
7101003	＋3防具研磨剂	强化5★防具＋3。
7101004	＋4防具研磨剂	强化5★防具＋4。
7101005	＋5防具研磨剂	强化5★防具＋5。
7101006	＋6防具研磨剂	强化5★防具＋6。
7101007	＋7防具研磨剂	强化5★防具＋7。
7101008	＋8防具研磨剂	强化5★防具＋8。
7101009	＋9防具研磨剂	强化5★防具＋9。
7101010	＋10防具研磨剂	强化5★防具＋10。
7101011	＋11防具研磨剂	强化5★防具＋11。
7101012	＋12防具研磨剂	强化5★防具＋12。
7101013	＋13防具研磨剂	强化5★防具＋13。
7101014	＋14防具研磨剂	强化5★防具＋14。
7101015	＋15防具研磨剂	强化5★防具＋15。
7102001	＋1饰品研磨剂	强化5★饰品＋1。
7102002	＋2饰品研磨剂	强化5★饰品＋2。
7102003	＋3饰品研磨剂	强化5★饰品＋3。
7102004	＋4饰品研磨剂	强化5★饰品＋4。
7102005	＋5饰品研磨剂	强化5★饰品＋5。
7102006	＋6饰品研磨剂	强化5★饰品＋6。
7102007	＋7饰品研磨剂	强化5★饰品＋7。
7102008	＋8饰品研磨剂	强化5★饰品＋8。
7102009	＋9饰品研磨剂	强化5★饰品＋9。
7102010	＋10饰品研磨剂	强化5★饰品＋10。
7102011	＋11饰品研磨剂	强化5★饰品＋11。
7102012	＋12饰品研磨剂	强化5★饰品＋12。
7102013	＋13饰品研磨剂	强化5★饰品＋13。
7102014	＋14饰品研磨剂	强化5★饰品＋14。
7102015	＋15饰品研磨剂	强化5★饰品＋15。
8000001	魔界樱花	一棵艳丽的魔界樱花树。
8000005	雪花	一颗漂亮的雪结晶，看起来像是一棵枝干修长优雅的树。\收集它们获得一份精美奖励吧。
8000009	土豆片	就算是众神，有时也需要放松一下。\大量收集后，也许会有令人愉快的惊喜哦！
8000010	丽莎的装备	以超高科技所制成。\收集后会有令人兴奋的惊喜哦！
8000016	夏日西瓜	对抗夏日酷暑，西瓜才是王道！\收集西瓜，开启属于你的惊喜。
8000020	银杏叶	一片干枯的银杏叶，的的确确能带来秋天的韵味。\收集起来，给你一个幸运的惊喜。
8000025	烟火	点亮仲夏之夜的烟火。\收集它们以获得幸运惊喜。
8000026	带壳栗子	浑身长刺的带壳圆栗子。\收集它们会充盈你的心灵。
8000027	迷你妲比饼干	妲比魔法般地变成了饼干。\收集这些饼干，去获得令人开心的惊喜吧。
8000028	石田☆露的奖杯	石田☆露的奖杯。\只要收集就有好事发生。
8000029	恶魔的幸运币	你的好运来了！你找到了恶魔的幸运币！\收集越多，运气越好。
8000030	万圣节糖果	万圣节特别的南瓜糖果。\收集糖果以获得吓人的惊喜。
8000031	圣诞钟	在平安夜响起的圣钟。\任何听到这个钟声的恶魔都会倒霉一整年。\干扰其他候补生对手的完美工具。
8000032	情人节礼物	为特殊日子准备的礼物。\里面的巧克力有着奇妙的香味。\吃了可能会出人命，所以我们还是把它们封存起来吧。
8000034	迷你妲比果冻	妲比造型的可爱果冻。
8000036	天然珍珠	在汹涌的波涛中闪耀的珍珠。
8000037	迷你妲比糖果	以可爱的妲比为模型的甜美糖果。
8000039	丽莎的头带	放大丽莎顽强性格的高性能运动头带。
8000040	圣诞袜	圣诞快乐！
8000041	萨图恩♥的荧光棒	你永远是我们的队长！\我们深爱着闪耀的行星萨图恩♥。
8000042	亚里亚的荧光棒	拥有天籁之音的亚里亚，\你是我们永远的偶像！♡
8000043	玛尔斯♥的荧光棒	甜美提毗般性感~☆\玛尔斯♥想做什么就做什么！
8000044	维纳斯♥的荧光棒	我们向美丽的维纳斯♥表白我们的爱。\噢，我的维纳斯♥！
8000045	涅普顿♥的荧光棒	让我们走上幸福之路吧，涅普顿♥！\你今天做得很不错。♡
8000046	莫娜的帽子	哎呀。♡我的帽子掉了对吧？\有人捡到吗？
8000047	真心之礼	随着情人节的临近，我的心跳得越来越快。
