// key	ITEM_NAME_	ITEM_DESCRIPTION_
10000101	เส้นผมที่สาบสูญ	เส้นผมทุกเส้นทุกส่วนมีร่องรอยของจิตวิญญาณอยู่ในนั้น
5151856	ขั้นตอนสุดท้าย	นาตาลิสยกไม้ของเธอขึ้นมา\เส้นทางของมันนั้นมุ่งตรงไปยังแตงโมอย่างแน่นอน
5151865	ราชินีแวมไพร์แห่งชายหาดฤดูร้อน	ในตอนที่เธอเบิกบานใจบนชายหาด\แม้แต่ผู้ที่ถูกเรียกว่าราชินีแวมไพร์ก็ดูเป็นสาวน้อยบริสุทธิ์
5151866	ราชินีแวมไพร์แห่งชายหาดฤดูร้อน	ในตอนที่เธอเบิกบานใจบนชายหาด\แม้แต่ผู้ที่ถูกเรียกว่าราชินีแวมไพร์ก็ดูเป็นสาวน้อยบริสุทธิ์
5151875	การยั่วยวนของซิทริ	ฮิฮิ ทางนี้ คุณปีศาจ\เจ้าช่วยทาครีมกันแดดให้ข้าหน่อยได้ไหม?
5151876	การยั่วยวนของซิทริ	ฮิฮิ ทางนี้ คุณปีศาจ\เจ้าช่วยทาครีมกันแดดให้ข้าหน่อยได้ไหม?
5151895	ผู้แต่งกายยอดเยี่ยม	ชุดสโนว์ไวท์ที่ออกแบบมาเพื่อเดินพรมแดง\ชุดนี้เข้ากับผมสีเงินของลิซ่าอย่างลงตัว
5151896	ผู้แต่งกายยอดเยี่ยม	ชุดสโนว์ไวท์ที่ออกแบบมาเพื่อเดินพรมแดง\ชุดนี้เข้ากับผมสีเงินของลิซ่าอย่างลงตัว
5151905	เรามาเต้นรำกันมั้ย?	มาสเตอร์ตัวน้อยของข้า\เจ้าเป็นนักเต้นที่ดีทีเดียว ♡
5151906	เรามาเต้นรำกันมั้ย?	มาสเตอร์ตัวน้อยของข้า\เจ้าเป็นนักเต้นที่ดีทีเดียว ♡
5151915	เวลาปาร์ตี้พิเศษของดาบิ	มีอาหารอร่อยๆ ในปาร์ตี้เยอะแยะเลย!\มาแบ่งให้ทุกคนกินกันเถอะ!
5151916	เวลาปาร์ตี้พิเศษของดาบิ	มีอาหารอร่อยๆ ในปาร์ตี้เยอะแยะเลย!\มาแบ่งให้ทุกคนกินกันเถอะ!
5151925	ปาร์ตี้ปลายปีที่สนุกสนาน	ปาร์ตี้มันส์สุดๆ ไปเลย\และอีฟก็หยุดไม่อยู่แล้ว
5151926	ปาร์ตี้ปลายปีที่สนุกสนาน	ปาร์ตี้มันส์สุดๆ ไปเลย\และอีฟก็หยุดไม่อยู่แล้ว
5151955	ซัมเมอร์กับเจ้า	เข้ามาเล่นด้วยกันกับเราเถอะ
5151956	ซัมเมอร์กับเจ้า	เข้ามาเล่นด้วยกันกับเราเถอะ
60000005	ตราปรมาจารย์ช่างโลหะ	ตราพิเศษที่มอบให้แก่ผู้ที่เชี่ยวชาญการหลอมในทุกประเภท
60000007	ลูกโอ๊กที่ร่วงหล่น	สัตว์ต้องใช้ลูกโอ๊กเหล่านี้เพื่อมีชีวิตรอดในฤดูหนาว อย่าโลภมากนักเลย
60000008	ลูกสนฤดูใบไม้ร่วง	ลูกสนที่ซ่อนอยู่ใต้ใบไม้ร่วง เหมาะที่จะใช้เป็นเครื่องประดับภายในบ้านสำหรับฤดูใบไม้ร่วง
60000012	D แห่งพรหมลิขิต	จดหมายปีศาจที่กล่าวเป็นนัยถึงจุดเริ่มต้นแห่งโชคชะตา\มันอาจมีพลังเวทมนตร์ที่ลึกลับ
60000013	E แห่งพรหมลิขิต	จดหมายปีศาจที่บอกโชคชะตา\กระซิบอ่านจดหมายเบาๆ เพื่อดูโชคชะตาของคุณ
60000014	S แห่งพรหมลิขิต	จดหมายที่ทิ้งไว้โดยปีศาจผู้ตายจากการเผชิญหน้าโชคชะตา\มันอาจจะเป็นชื่อย่อของคนร้าย
60000015	T แห่งพรหมลิขิต	จดหมายปีศาจที่พบในซากโบราณแห่งโลกปีศาจ\มันอาจต้องคำสาป
60000016	I แห่งพรหมลิขิต	จดหมายปีศาจที่นำโชคมาให้ผู้ค้นหาโชคชะตา\มันมีพลังงานลึกลับ
60000017	N แห่งพรหมลิขิต	จดหมายปีศาจที่ต้องคำสาปและถูกทิ้งไว้\ขอความรุ่งโรจน์จงบังเกิดแก่ผู้ที่รอดพ้นคำสาปไปได้
60000018	Y แห่งพรหมลิขิต	จดหมายปีศาจที่ถือเป็นการเริ่มต้นของโชคชะตาใหม่\ขอชัยชนะจงบังเกิดแก่ผู้ที่ไม่เคยยอมแพ้
60000020	เหรียญทองฉลองครบรอบ	เหรียญที่ระลึกซึ่งเป็นสัญลักษณ์แห่งความทรงจำของทุกคนในช่วงเวลา 4 ปีที่ผ่านมา\ส่องประกายเป็นสีทอง
60000021	เหรียญทองฉลองครบรอบ	เหรียญที่ระลึกซึ่งเป็นสัญลักษณ์แห่งความทรงจำของทุกคนในช่วงเวลา 4 ปีที่ผ่านมา\ส่องประกายเป็นสีทอง
60000022	มะพร้าว	มะพร้าวหวานนำเข้าโดยตรงจากเกาะอามอส
60000023	ห่วงลายทาง	ห่วงว่ายน้ำที่สร้างขึ้น\จากความหลงใหลและความดื้อรั้นอันบริสุทธิ์
60000035	ตั๋วเข้าร่วมที่ฉีกขาด	เก็บรวบรวมชิ้นส่วนตั๋ว แล้วลองเสี่ยงโชคดู!
60000039	ตั๋วเข้าร่วม A	ตั๋วที่มีภาพวาดของอะคราเซีย ตั๋วนี้สามารถใช้เป็นตั๋วเข้าร่วมได้\ถ้าเจ้าโชคดี เจ้าอาจได้รับเทวรูปอะคราเซียจาก "แสงแห่งการรักษา"
60000040	ตั๋วเข้าร่วม B	ตั๋วที่เป็นตัวแทนหัวใจของใครบางคน ตั๋วนี้สามารถใช้เป็นตั๋วเข้าร่วมได้\ถ้าเจ้าโชคดี เจ้าอาจได้รับแผ่นรองโต๊ะทำงานที่มีตัวละครสุดโปรดของเจ้า
60000041	ตั๋วเข้าร่วม C	ตั๋วที่เป็นตัวแทนหัวใจของใครบางคน ตั๋วนี้สามารถใช้เป็นตั๋วเข้าร่วมได้\ถ้าเจ้าโชคดี เจ้าอาจได้รับพรมประดับผนังที่มีตัวละครสุดโปรดของเจ้า
60000042	ตั๋วเข้าร่วม D	ตั๋วที่เป็นตัวแทนหัวใจของใครบางคน ตั๋วนี้สามารถใช้เป็นตั๋วเข้าร่วมได้\ถ้าเจ้าโชคดี เจ้าอาจได้รับชุดสินค้าจากใจ
6001011	หีบสมบัติ (เล็ก)	หีบสมบัติเล็กที่มีเหรียญทองเล็กน้อยอยู่ภายใน
6001021	หีบสมบัติหนัก (เล็ก)	หีบสมบัติเล็กเต็มไปด้วยเหรียญทอง
6001031	หีบสมบัติ (กลาง)	หีบสมบัติเล็กที่มีเหรียญทองอยู่ภายใน
6001041	หีบสมบัติหนัก (กลาง)	หีบสมบัติเต็มไปด้วยเหรียญทอง
6001051	หีบสมบัติ (ใหญ่)	หีบสมบัติใหญ่ที่มีเหรียญทองอยู่ภายใน
6001061	หีบสมบัติหนัก (ใหญ่)	หีบสมบัติใหญ่เต็มไปด้วยเหรียญทอง
6001071	หีบสมบัติดีลักซ์	หีบสมบัติดีลักซ์ที่มีทอง เงิน และทรัพย์สมบัติอื่นๆ
6001072	หีบสมบัติซูเปอร์ดีลักซ์	หีบสมบัติซูเปอร์ดีลักซ์ที่มีทอง เงิน และทรัพย์สมบัติอื่นๆ
6001191	หีบสมบัติเล็ก	หีบสมบัติเล็กที่มีเหรียญทองล้นทะลัก\(ขายได้ 10000 ทอง)
6001201	หีบสมบัติธรรมดา	หีบสมบัติธรรมดาที่มีเหรียญทองล้นทะลัก\(ขายได้ 30000 ทอง)
6001211	หีบสมบัติใหญ่	หีบสมบัติใหญ่ที่มีเหรียญทองล้นทะลัก
6001221	เหรียญทอง (เล็ก)	ค่าเงิน 1 เหรียญที่ทำมาจากทองคำแท้
6001231	เหรียญทอง (กลาง)	เหรียญที่ทำมาจากทองคำแท้
6001241	เหรียญทอง (ใหญ่)	กองเหรียญทองที่ทำมาจากทองคำแท้
7000001	ออร์บอาวุธ +1	อัพเกรดอาวุธ 5★ ขึ้นอีก +1
7000002	ออร์บอาวุธ +2	อัพเกรดอาวุธ 5★ ขึ้นอีก +2
7000003	ออร์บอาวุธ +3	อัพเกรดอาวุธ 5★ ขึ้นอีก +3
7000004	ออร์บอาวุธ +4	อัพเกรดอาวุธ 5★ ขึ้นอีก +4
7000005	ออร์บอาวุธ +5	อัพเกรดอาวุธ 5★ ขึ้นอีก +5
7000006	ออร์บอาวุธ +6	อัพเกรดอาวุธ 5★ ขึ้นอีก +6
7000007	ออร์บอาวุธ +7	อัพเกรดอาวุธ 5★ ขึ้นอีก +7
7000008	ออร์บอาวุธ +8	อัพเกรดอาวุธ 5★ ขึ้นอีก +8
7000009	ออร์บอาวุธ +9	อัพเกรดอาวุธ 5★ ขึ้นอีก +9
7000010	ออร์บอาวุธ +10	อัพเกรดอาวุธ 5★ ขึ้นอีก +10
7000011	ออร์บอาวุธ +11	อัพเกรดอาวุธ 5★ ขึ้นอีก +11
7000012	ออร์บอาวุธ +12	อัพเกรดอาวุธ 5★ ขึ้นอีก +12
7000013	ออร์บอาวุธ +13	อัพเกรดอาวุธ 5★ ขึ้นอีก +13
7000014	ออร์บอาวุธ +14	อัพเกรดอาวุธ 5★ ขึ้นอีก +14
7000015	ออร์บอาวุธ +15	อัพเกรดอาวุธ 5★ ขึ้นอีก +15
7001001	ออร์บเครื่องป้องกัน +1	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก +1
7001002	ออร์บเครื่องป้องกัน +2	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก +2
7001003	ออร์บเครื่องป้องกัน +3	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก +3
7001004	ออร์บเครื่องป้องกัน +4	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก +4
7001005	ออร์บเครื่องป้องกัน +5	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก +5
7001006	ออร์บเครื่องป้องกัน +6	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก +6
7001007	ออร์บเครื่องป้องกัน +7	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก +7
7001008	ออร์บเครื่องป้องกัน +8	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก +8
7001009	ออร์บเครื่องป้องกัน +9	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก +9
7001010	ออร์บเครื่องป้องกัน +10	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก +10
7001011	ออร์บเครื่องป้องกัน +11	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก +11
7001012	ออร์บเครื่องป้องกัน +12	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก +12
7001013	ออร์บเครื่องป้องกัน +13	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก +13
7001014	ออร์บเครื่องป้องกัน +14	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก +14
7001015	ออร์บเครื่องป้องกัน +15	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก +15
7002001	ออร์บเครื่องประดับ +1	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก +1
7002002	ออร์บเครื่องประดับ +2	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก +2
7002003	ออร์บเครื่องประดับ +3	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก +3
7002004	ออร์บเครื่องประดับ +4	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก +4
7002005	ออร์บเครื่องประดับ +5	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก +5
7002006	ออร์บเครื่องประดับ +6	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก +6
7002007	ออร์บเครื่องประดับ +7	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก +7
7002008	ออร์บเครื่องประดับ +8	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก +8
7002009	ออร์บเครื่องประดับ +9	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก +9
7002010	ออร์บเครื่องประดับ +10	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก +10
7002011	ออร์บเครื่องประดับ +11	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก +11
7002012	ออร์บเครื่องประดับ +12	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก +12
7002013	ออร์บเครื่องประดับ +13	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก +13
7002014	ออร์บเครื่องประดับ +14	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก +14
7002015	ออร์บเครื่องประดับ +15	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก +15
7100001	ออร์บอาวุธ ＋1	อัพเกรดอาวุธ 5★ ขึ้นอีก ＋1
7100002	ออร์บอาวุธ ＋2	อัพเกรดอาวุธ 5★ ขึ้นอีก ＋2
7100003	ออร์บอาวุธ ＋3	อัพเกรดอาวุธ 5★ ขึ้นอีก ＋3
7100004	ออร์บอาวุธ ＋4	อัพเกรดอาวุธ 5★ ขึ้นอีก ＋4
7100005	ออร์บอาวุธ ＋5	อัพเกรดอาวุธ 5★ ขึ้นอีก ＋5
7100006	ออร์บอาวุธ ＋6	อัพเกรดอาวุธ 5★ ขึ้นอีก ＋6
7100007	ออร์บอาวุธ ＋7	อัพเกรดอาวุธ 5★ ขึ้นอีก ＋7
7100008	ออร์บอาวุธ ＋8	อัพเกรดอาวุธ 5★ ขึ้นอีก ＋8
7100009	ออร์บอาวุธ ＋9	อัพเกรดอาวุธ 5★ ขึ้นอีก ＋9
7100010	ออร์บอาวุธ ＋10	อัพเกรดอาวุธ 5★ ขึ้นอีก ＋10
7100011	ออร์บอาวุธ ＋11	อัพเกรดอาวุธ 5★ ขึ้นอีก ＋11
7100012	ออร์บอาวุธ ＋12	อัพเกรดอาวุธ 5★ ขึ้นอีก ＋12
7100013	ออร์บอาวุธ ＋13	อัพเกรดอาวุธ 5★ ขึ้นอีก ＋13
7100014	ออร์บอาวุธ ＋14	อัพเกรดอาวุธ 5★ ขึ้นอีก ＋14
7100015	ออร์บอาวุธ ＋15	อัพเกรดอาวุธ 5★ ขึ้นอีก ＋15
7101001	ออร์บเครื่องป้องกัน ＋1	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก ＋1
7101002	ออร์บเครื่องป้องกัน ＋2	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก ＋2
7101003	ออร์บเครื่องป้องกัน ＋3	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก ＋3
7101004	ออร์บเครื่องป้องกัน ＋4	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก ＋4
7101005	ออร์บเครื่องป้องกัน ＋5	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก ＋5
7101006	ออร์บเครื่องป้องกัน ＋6	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก ＋6
7101007	ออร์บเครื่องป้องกัน ＋7	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก ＋7
7101008	ออร์บเครื่องป้องกัน ＋8	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก ＋8
7101009	ออร์บเครื่องป้องกัน ＋9	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก ＋9
7101010	ออร์บเครื่องป้องกัน ＋10	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก ＋10
7101011	ออร์บเครื่องป้องกัน ＋11	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก ＋11
7101012	ออร์บเครื่องป้องกัน ＋12	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก ＋12
7101013	ออร์บเครื่องป้องกัน ＋13	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก ＋13
7101014	ออร์บเครื่องป้องกัน ＋14	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก ＋14
7101015	ออร์บเครื่องป้องกัน ＋15	อัพเกรดเครื่องป้องกัน 5★ ขึ้นอีก ＋15
7102001	ออร์บเครื่องประดับ ＋1	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก ＋1
7102002	ออร์บเครื่องประดับ ＋2	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก ＋2
7102003	ออร์บเครื่องประดับ ＋3	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก ＋3
7102004	ออร์บเครื่องประดับ ＋4	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก ＋4
7102005	ออร์บเครื่องประดับ ＋5	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก ＋5
7102006	ออร์บเครื่องประดับ ＋6	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก ＋6
7102007	ออร์บเครื่องประดับ ＋7	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก ＋7
7102008	ออร์บเครื่องประดับ ＋8	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก ＋8
7102009	ออร์บเครื่องประดับ ＋9	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก ＋9
7102010	ออร์บเครื่องประดับ ＋10	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก ＋10
7102011	ออร์บเครื่องประดับ ＋11	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก ＋11
7102012	ออร์บเครื่องประดับ ＋12	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก ＋12
7102013	ออร์บเครื่องประดับ ＋13	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก ＋13
7102014	ออร์บเครื่องประดับ ＋14	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก ＋14
7102015	ออร์บเครื่องประดับ ＋15	อัพเกรดเครื่องประดับ 5★ ขึ้นอีก ＋15
8000001	ซากุระโลกปีศาจ	ซากุระที่งดงามจากโลกปีศาจ
8000005	เกล็ดหิมะ	คริสตัลหิมะแสนงดงามที่ดูคล้ายต้นไม้ที่แตกกิ่งก้านสาขายาวออกไปอย่างสง่างาม\เก็บรวบรวมคริสตัลนี้เพื่อรับสุดยอดรางวัล
8000009	มันฝรั่งทอด	แม้แต่เทพเจ้าก็ยังต้องการเวลาผ่อนคลายบ้าง\รวบรวมสิ่งเหล่านี้แล้วคุณอาจได้รับสิ่งน่าพอใจจนต้องทึ่ง
8000010	เฟืองของลิซ่า	สร้างจากเทคโนโลยีสุดล้ำ\รวบรวมสิ่งเหล่านี้เพื่อรับของเซอร์ไพรส์ที่น่าพอใจ
8000016	แตงโมหน้าร้อน	กินแตงโมฉ่ำๆ ดับร้อนกันเถอะค่า!\รวบรวมแตงโมเพื่อรับของที่คุณต้องเซอร์ไพรส์
8000020	ใบแปะก๊วย	ใบแปะก๊วยแห้งใช้เพื่อดึงเอาจิตวิญญาณแห่งฤดูใบไม้ร่วงออกมา\สะสมเพื่อรับเซอร์ไพรส์นำโชค
8000025	พลุ	พลุที่ส่องสว่างอย่างสวยงามในค่ำคืนกลางฤดูร้อน\รวบรวมเพื่อรับเซอร์ไพรส์นำโชค
8000026	เกาลัดดิบ	เกาลัดทรงกลมห่อหุ้มด้วยเปลือกหนาม\รวบรวมเพื่อช่วยบำรุงหัวใจของคุณ
8000027	คุกกี้มินิดาบิ	ดาบิถูกเสกให้กลายเป็นคุกกี้ไปแล้ว\สะสมคุกกี้สำหรับของเซอร์ไพรส์ดีๆ
8000028	ถ้วยรางวัลของทริชา	ถ้วยรางวัลที่เป็นของทริชา\รวบรวมแล้วจะเกิดเรื่องดีๆ
8000029	เหรียญนำโชคของปีศาจ	เจ้าโชคดีแล้ว! เจ้าพบเหรียญนำโชคของปีศาจ!\ยิ่งรวบรวมได้มาก เจ้ายิ่งมีโชคมาก
8000030	อมยิ้มฟักทอง	อมยิ้มฟักทองที่แจกในวันฮาโลวีน\รวบรวมเพื่อรับเซอร์ไพรส์ที่น่ากลัว
8000031	ระฆังคริสต์มาส	ระฆังศักดิ์สิทธิ์ที่ดังในวันคริสมาต์อีฟ\ปีศาจตนใดที่ได้ยินเสียงมันจะต้องคำสาปโชคร้ายไปนานถึงหนึ่งปี\เครื่องมือที่เหมาะสำหรับใช้ขัดขวางคู่แข่ง
8000032	ของขวัญวันวาเลนไทน์	ของขวัญที่เตรียมไว้สำหรับวันพิเศษ\ช็อกโกแลตที่อยู่ข้างในมีกลิ่นประหลาดนิดหน่อย\ถ้าใครได้กินอาจตายได้ ดังนั้นจะต้องปิดให้แน่นๆ เชียว
8000034	เยลลี่มินิดาบิ	เยลลี่น่ารักสร้างเป็นรูปตามดาบิ
8000036	ไข่มุกธรรมชาติ	ไข่มุกที่ส่องประกายท่ามกลางคลื่นซัดสาด
8000037	ลูกอมมินิดาบิ	ลูกอมหวานๆ ที่มีรูปร่างเหมือนดาบิผู้น่ารัก
8000039	ที่คาดผมของลิซ่า	ที่คาดผมนักกีฬาประสิทธิภาพสูงที่ช่วยเพิ่มความมุ่งมั่น
8000040	ถุงเท้าคริสมาสต์	สุขสันต์วันคริสต์มาส!
8000041	แท่งไฟของแซทเทิร์น♥	เจ้าจะเป็นหัวหน้าวงของพวกเราตลอดไป!\พวกเรารักแซทเทิร์น♥ ดวงดาวผู้ส่องประกาย
8000042	แท่งไฟของอาเรีย	อาเรีย มีเสียงไพเราะเหมือนนางสวรรค์\เจ้าเป็นไอดอลตลอดกาลของเรา! ♡
8000043	แท่งไฟของมาร์ส♥	คนสวย หวาน เซ็กซี่ยืนหนึ่ง~☆\มาร์ส♥ จะทำทุกอย่างที่ใจต้องการ!
8000044	แท่งไฟของวีนัส♥	พวกเราขอประกาศความรักที่มีต่อวีนัส♥ สุดสวยตลอดกาล\โอ้ วีนัส♥ จ๋า!
8000045	แท่งไฟของเนปจูน♥	มาเดินบนเส้นทางแห่งความสุขกันเถอะ เนปจูน♥!\วันนี้เจ้าทำได้เยี่ยมมาก ♡
8000046	หมวกของโมนา	ตายละ ♡ ข้าทำหมวกหล่นรึเปล่านะ?\ใครไปเอามันมาให้ข้าทีได้มั้ย?
8000047	ของขวัญแห่งหัวใจ	ยิ่งใกล้วันวาเลนไทน์มากขึ้นเท่าไหร่ หัวใจของข้าก็ยิ่งเต้นเร็วขึ้น
8000048	ขนมปังมินิดาบิ	ขนมปังพิมพ์ลายดาบิแสนน่ารัก
8000050	ต้นมะพร้าว	ต้นมะพร้าวที่ออกผลมะพร้าวหวานฉ่ำ\พบได้ทั่วเกาะอามอส
8000051	มะพร้าว	มะพร้าวหวานนำเข้าโดยตรงจากเกาะอามอส
8000052	น้ำมะพร้าวผลไม้	น้ำมะพร้าวใส่ผลไม้ที่เป็นเครื่องดื่มฤดูร้อนสุดอัศจรรย์/วัตถุดิบการคราฟต์ซึ่งสามารถใช้ที่โรงหลอมแห่งเฮฟเฟตัสได้
8000053	แตงโมแช่เย็น	ของทานเล่นฤดูร้อนสุดเพอร์เฟกต์ที่ทำให้ร่ายกายของคุณเย็นลงได้ทันที\วัตถุดิบการสร้างที่สามารถใช้ในโรงหลอมของเฮฟเฟตัสได้
8000059	แหวนแต่งงานอเมทิสต์	สัญญาณของความสัมพันธ์ที่ลึกซึ้งขึ้น\อาจจะดูเล็กน้อย แต่แผ่ซ่านไปด้วยความรัก
8000060	แหวนแต่งงานมรกต	สัญญาณของความสัมพันธ์ที่ลึกซึ้งขึ้น\อาจจะดูเล็กน้อย แต่แผ่ซ่านไปด้วยความรัก
8000061	แหวนแต่งงานโกเมน	สัญญาณของความสัมพันธ์ที่ลึกซึ้งขึ้น\อาจจะดูเล็กน้อย แต่แผ่ซ่านไปด้วยความรัก
8000062	แหวนแต่งงานบุษราคัม	สัญญาณของความสัมพันธ์ที่ลึกซึ้งขึ้น\อาจจะดูเล็กน้อย แต่แผ่ซ่านไปด้วยความรัก
8000063	เพลย์บันนี่	เพลย์บันนี่ ฉบับแรกของปี 2023\บรรณาธิการนิรนามรายนี้มีสไตล์ที่ชัดเจนมาก
8000064	ลูกโป่งปาร์ตี้	ลูกโป่งปาร์ตี้วันเกิด\สะสมทีละใบเผื่อว่าบางทีมันจะพาเจ้าลอยขึ้นไปจนสุดฟากฟ้าเลยก็ได้นะ
8000065	กลีบซากุระ	กลีบที่ต้อนรับฤดูใบไม้ผลิแรก\สะสมเพื่อรับของเซอร์ไพรส์สุดแฮปปี้
8000066	ความรักของพ่อแม่	ดอกคาร์เนชั่นที่จะนำความสงบสุขมาสู่ครอบครัวของเจ้า เจ้าจะต้องเตรียมไม่ใช่แค่หนึ่งดอก แต่เป็นสองดอก ไม่ใช่ดอกไม้ฮาเดส
801050254	คทาเวทมนตร์	คทาลึกลับที่สาวน้อยเวทมนตร์ใช้\ผู้ที่ถูกเลือกเท่านั้นจึงจะใช้งานได้
801050255	คทาเวทมนตร์	คทาลึกลับที่สาวน้อยเวทมนตร์ใช้\ผู้ที่ถูกเลือกเท่านั้นจึงจะใช้งานได้
9100001	ผ้าขนหนู	ผ้าขนหนูแห่งโลกปีศาจแบบพิเศษที่ใช้ในออนเซ็น\สิ่งที่ขาดไม่ได้เมื่อคุณเข้าออนเซ็น
9101001	น้ำมันหอมระเหยกลิ่นดอกไม้	น้ำมันหอมระเหยกลิ่นดอกไม้ที่ทำมาจากดอกไม้ป่าในโลกปีศาจ\ เพื่อเพิ่มเสน่ห์ความเย้ายวน เพิ่ม EXP ความนิยมได้ถึง 20% หลังการแช่ออนเซ็น
9101002	เกลือหอม	เพื่อผิวนุ่มละมุน!\ช่วยเพิ่มความกระปรี้กระเปร่าระหว่างแช่ออนเซ็น รับทองเพิ่มขึ้นเป็นสองเท่าหลังการแช่ออนเซ็น
9110001	โคมไฟกระดาษสีฟ้า	โคมกระดาษที่มีไฟสีฟ้าจากน้ำตาของปีศาจวารีที่มีความเคียดแค้นอย่างรุนแรง\ไฟจะดึงดูดลูกไฟวิญญาณธาตุน้ำ\<color=ffc400>เพิ่มโอกาสเจอลูกไฟวิญญาณ x 2 เท่า, รางวัล x 1.2 เท่า, เล่นพาเหรดกลางดึกอัตโนมัติ</color>
9120001	โคมไฟกระดาษสีแดงสด	โคมกระดาษที่มีไฟสีแดงจากเปลวเพลิงแห่งนรก\ไฟจะดึงดูดลูกไฟวิญญาณธาตุไฟ\<color=ffc400>เพิ่มโอกาสเจอลูกไฟวิญญาณ x 2 เท่า, รางวัล x 1.2 เท่า, เล่นพาเหรดกลางดึกอัตโนมัติ</color>
9130001	โคมไฟกระดาษสีเขียวอมน้ำเงิน	โคมไฟกระดาษสีเขียวที่ทำมาจากไม้ของต้นวิลโลว์ที่โตขึ้นบริเวณลำธารโลกปีศาจ\ไฟจะดึงดูดลูกไฟวิญญาณธาตุไม้\<color=ffc400>เพิ่มโอกาสเจอลูกไฟวิญญาณ x 2 เท่า, รางวัล x 1.2 เท่า, เล่นพาเหรดกลางดึกอัตโนมัติ</color>
9140001	โคมไฟกระดาษสีเหลือง	โคมไฟกระดาษสีเหลืองที่ปลดปล่อยแสงจากดอกต้นสนโลกปีศาจ\ไฟจะดึงดูดลูกไฟวิญญาณธาตุแสง\<color=ffc400>เพิ่มโอกาสเจอลูกไฟวิญญาณ x 2 เท่า, รางวัล x 1.2 เท่า, เล่นพาเหรดกลางดึกอัตโนมัติ</color>
9150001	โคมไฟกระดาษสีม่วง	โคมไฟกระดาษสีม่วงที่ผนึกมาจากแก่นสารโลกปีศาจยามราตรี\ไฟจะดึงดูดลูกไฟวิญญาณธาตุมืด\<color=ffc400>เพิ่มโอกาสเจอลูกไฟวิญญาณ x 2 เท่า, รางวัล x 1.2 เท่า, เล่นพาเหรดกลางดึกอัตโนมัติ</color>
